121,"रॉकी फिल्मों के अलावा, 1970 के दशक के आखिर और 1980 के दशक की शुरूआत में स्टैलोन ने दूसरी और भी कई फिल्में की, जिन्हें समीक्षकों ने सराहा, लेकिन वे बॉक्स ऑफिस में सफल नहीं रहीं."," Rocky filmon ke alawa, 1970 ke dashak ke ant aur 1980 ke dashak ki shuruat mein stalton ne doosri aur bhi kayi filmen ki, jinhen samikshakon ne sarah, lekin ve box office mein safal nahin huein. "
122,विंडोज़ ७ वाले इण्डिक आइऍमई में कुछ बग होने से लोग ऍक्सपी वाला पुराना संस्करण ही प्रयोग करते हैं लेकिन उसमें कीबोर्ड कंट्रोल पैनल में जाकर मैनुअली जोड़ना पड़ता है।, vindaaz 7 valay indik ai me kuchh bag hone se log XP vala purana sanskaran hi prayog karte hain lekin usmein kibord kontrol panal me jaker manuali jodna padta hai. 
123,"१५वीं और १६ वीं शताब्दी में कोई कोई हिंदी के कवि भी अपनी कविता में कहीं कहीं इसका प्रयोग करने लगे थे, पर उनकी संख्या प्रायः नहीं के समान थी।"," 15vim aur 16vim shatabdi me koi koi hindi ke kavi bhi apni kavita me kahi kahi iska prayog karne lage the, par unki sankhya prayah nahin ke saman thi. "
124,प्रतिकर्षण गुण के कारण जलने पर यह द्रव उष्मा तथा प्रकाश उत्पन्न करता हुआ माना गया।, pratikarshan gun ke karan jalne par yah drav oshma tatha prakash utpann karata hua mana gaya. 
125,ग्रीन ऐपल स्लाइम (निकेलोडियन के साथ गठबंधन में), green apple slime (निकेलोडियन ke saath gathbandhan me) 
126,अंग फिटिंग केंद्रों की स्थापना करना और डीलरों का एक मजबूत नेटवर्क बनाना जो विकलांग व्यक्तियों को सहायता एवं उपकरण आसानी से उपलब्ध कराए।, ang fiting kendron ki sthapana karna aur dealeron ka ek majboot network banana jo viklang vyaktiyon ko sahayta evam upkarnon aasanee se uplabdh karaye. 
127,यहां तक की महात्मा गांधी भी इन मांगों के विरोध में कूद पड़े।, Yahin tak ki Mahatma Gandhi bhi in maango ke virod me kud pad. 
128,"उदाहरण के लिए ""प"" एक अघोष ध्वनि है जबकि ""ब"" एक घोष ध्वनि है।"," Udhaman ke liye ""P"" ek agosh dhvani hai jabki ""B"" ek ghosh dhvani hai. "
129,"आप हिंदी रंगमंच के बारे में क्‍या सोचते हैं, कृपया बताएं"," aap hindi rangmanch ke bare mein kya sochte hain, kripaya batayein. "
130,एयर कनाडा का कॉर्पोरेट मुख्यालय मोंट्रियल है।, Air Canada ka corporate mukhyaalay Montreal hai. 
131,"पुमो का अर्थ है लड़की या बेटी और ""री"" का अर्थ है शेरपा भाषा में पहाड़।"," pumo ka arth hai ladki ya beti aur ""ree"" ka arth hai sherpa bhasha me pahad. "
132,ज्योतिबा ही वो पहले शख्स थे जिन्होंन दलितों के अधिकारों के साथ-साथ दलितों की शिक्षा की भी पैरवी की।, jyotiba hi voh phele shakhsh the jinhe daliton ke adhikaron ke saath saath daliton ki shiksha ki bhi parwai ki. 
133,रावन बध मंदोदरि सोका। राज बिभीषण देव असोका।।," Ravan badh mandodari sok, raja bibhishan dev asok. "
134,प्रतिविन्ध्य महाभारत के चरित्र द्रौपदी और युधिष्ठिर का पुत्र था।, prativindhya mahabharat ke charitra drupadi aur yudhishthir ka putra tha. 
135,बीज के लिये फरवरी-मार्च में पौधों की कटाई करते है।, bij ke liye February-march me paudhon ki katayi kartey hain. 
136,"इसका कुल क्षेत्रफल सत्तर लाख वर्ग किलोमीटर है, जोकि पूरे दक्षिण अमरीकी प्रायद्वीप का 40 प्रतिशत हिस्सा है।"," iska kula kshetrafal satra laakh varg kilometer hai, jo ki poori dakshin ameriki pradweep ka 40 pratahs hai. "
